system:index,AOD,AtmosphericMoisture,BulkDensity,Clay,Copper,Elevation,Iron,LST,NDVI,NDWI,NO2,Nitrogen,Rain,SAVI,SO2,Sand,Slope,SoilMoisture,Temp,date,green_fraction,month,pH,year,.geo
0_70,0.421,9.561246675060602,1.36,22.4,0.62,893,1.1199999999999999,31.555000000000007,0.18636613,-0.26719692,4.738213940157316E-5,18.0,0.0,0.279521693286209,9.101790120422184E-5,62.0,0.81017756,0.12902497,20.666114302604512,2019-01,0.4914933,0.0,6.3,2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.53562412712637,13.137276304583757]}"
0_71,0.4434411764705882,9.525313375329517,1.36,21.4,0.612,902,1.07,30.525000000000034,0.1920741,-0.24036409,4.875201450333899E-5,18.7,0.0,0.28806892274248663,-5.036853818009422E-5,61.2,0.5427483,0.12902497,20.37558170851844,2019-01,0.5003075,0.0,6.5,2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.58503146775297,13.137276304583757]}"
0_72,0.4929230769230769,9.525313375329517,1.35,22.0,0.593,918,1.1,30.78000000000003,0.3168761,-0.35102907,4.710705029423442E-5,17.8,0.0,0.475249320889004,2.986128240604222E-5,59.3,1.4683129,0.13235927,20.37558170851844,2019-01,0.5222162,0.0,6.5,2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.62545565553836,13.137276304583757]}"
0_73,0.4683142857142857,9.525313375329517,1.35,21.8,0.6070000000000001,908,1.09,30.465000000000032,0.28346413,-0.37119132,4.394610028243106E-5,17.8,0.0,0.4251478789513623,7.36561454258736E-5,60.7,0.9331936,0.13235927,20.37558170851844,2019-01,0.5002711,0.0,6.6,2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.63443880837951,13.137276304583757]}"
0_74,0.4399142857142857,9.627146267634544,1.3,20.4,0.647,880,1.02,30.835000000000036,0.22020094,-0.30562183,3.514630025820562E-5,34.0,0.0,0.33026961597307336,4.137739027176641E-5,64.7,0.37728447,0.13212596,20.348329839398787,2019-01,0.49979326,0.0,6.5,2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.70630403110908,13.137276304583757]}"
0_75,0.45059459459459456,9.627146267634544,1.37,20.6,0.647,888,1.03,30.110000000000014,0.2849583,-0.34108257,3.407628165576343E-5,18.6,0.0,0.42739283331155914,-3.481294149633253E-5,64.7,0.9020779,0.13212596,20.348329839398787,2019-01,0.5144192,0.0,6.6,2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.7197787603709,13.137276304583757]}"
0_76,0.433421052631579,9.512925207486774,1.37,21.0,0.63,881,1.05,31.11500000000001,0.34221384,-0.4107179,3.9713170652829945E-5,20.7,0.0,0.5132486914519874,3.9312762732140785E-5,63.0,0.2606468,0.12826449,20.841218259257687,2019-01,0.49671623,0.0,6.3,2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.42782629303201,13.132784728163166]}"
0_77,0.43870270270270273,9.561246675060602,1.36,22.6,0.615,887,1.1300000000000001,31.210000000000036,0.27770856,-0.33992285,4.738213940157316E-5,19.1,0.0,0.416520226817952,9.101790120422184E-5,61.5,1.1441079,0.12902497,20.666114302604512,2019-01,0.5105457,0.0,6.4,2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.53562412712637,13.132784728163166]}"
0_78,0.42805405405405406,9.561246675060602,1.36,22.6,0.615,902,1.1300000000000001,31.150000000000034,0.28627673,-0.36338386,4.7671556283552755E-5,18.5,0.0,0.42937090092836394,8.174193483881048E-5,61.5,1.8443348,0.12902497,20.666114302604512,2019-01,0.50531226,0.0,6.4,2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.54011570354697,13.132784728163166]}"
0_79,0.42851351351351347,9.561246675060602,1.36,22.2,0.605,934,1.11,31.130000000000052,0.31561363,-0.3835628,4.7671556283552755E-5,23.3,0.0,0.4733436151035469,8.174193483881048E-5,60.5,1.5362067,0.12902497,20.666114302604512,2019-01,0.4982623,0.0,6.4,2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.54909885638818,13.132784728163166]}"
0_80,0.5006666666666667,9.525313375329517,1.34,22.0,0.593,929,1.1,29.720000000000027,0.23406209,-0.31498733,4.710705029423442E-5,20.3,0.0,0.3510433703428713,2.986128240604222E-5,59.3,0.18380898,0.13235927,20.37558170851844,2019-01,0.48860416,0.0,6.5,2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.62096407911775,13.132784728163166]}"
0_81,0.4200606060606061,9.627146267634544,1.36,20.2,0.664,898,1.01,31.005000000000052,0.20000982,-0.2617453,3.572680515988436E-5,17.7,0.0,0.29998117553575326,8.43066943728155E-5,66.4,1.2301708,0.13235927,20.348329839398787,2019-01,0.5034463,0.0,6.6,2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.69282930184733,13.132784728163166]}"
0_82,0.4200606060606061,9.627146267634544,1.36,20.2,0.664,897,1.01,31.005000000000052,0.2294216,-0.3390144,3.572680515988436E-5,17.7,0.0,0.3440990960138382,8.43066943728155E-5,66.4,1.1967819,0.13235927,20.348329839398787,2019-01,0.4817235,0.0,6.6,2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.69732087826787,13.132784728163166]}"
0_83,0.42871875,9.627146267634544,1.37,20.4,0.654,883,1.02,30.125000000000057,0.24364254,-0.3232856,3.407628165576343E-5,19.4,0.0,0.3654280876466574,-3.481294149633253E-5,65.4,0.6515934,0.13212596,20.348329839398787,2019-01,0.5118691,0.0,6.6,2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.71079560752969,13.132784728163166]}"
0_84,0.4008181818181818,9.525313375329517,1.36,22.1,0.6020000000000001,926,1.1050000000000002,30.90500000000003,0.27597898,-0.36605397,5.009879667949745E-5,23.3,0.0,0.4139116011985984,6.398539522989781E-6,60.2,1.1592054,0.12902497,20.37558170851844,2019-01,0.49296474,0.0,6.3,2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.55359043280879,13.128293151742568]}"
0_85,0.49876666666666664,9.525313375329517,1.35,20.4,0.618,919,1.02,30.61500000000001,0.20510338,-0.2590469,5.001530347858587E-5,21.4,0.0,0.30762059012505344,-1.2382484899827174E-5,61.8,0.9350168,0.12902497,20.37558170851844,2019-01,0.4968816,0.0,6.5,2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.59850619701473,13.128293151742568]}"
0_86,0.49876666666666664,9.525313375329517,1.35,20.1,0.614,913,1.0050000000000001,30.61500000000001,0.25729886,-0.29956967,5.008258595711394E-5,20.9,0.0,0.3859010045978754,1.4999064045495673E-5,61.4,0.8875986,0.13235927,20.37558170851844,2019-01,0.5092571,0.0,6.4,2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.60299777343533,13.128293151742568]}"
0_87,0.5134347826086956,9.525313375329517,1.35,22.3,0.5810000000000001,934,1.115,29.625000000000057,0.38599598,-0.42341262,4.8270028303976334E-5,20.9,0.0,0.5788933233860707,8.120850642910195E-5,58.1,0.6808357,0.13235927,20.37558170851844,2019-01,0.5243825,0.0,6.4,2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.62545565553836,13.128293151742568]}"
0_88,0.45039130434782604,9.627146267634544,1.37,21.6,0.622,896,1.08,31.29000000000002,0.16150147,-0.22891305,3.800454872657849E-5,19.6,0.0,0.24223005221829005,5.6936480964463445E-5,62.2,0.66202265,0.13235927,20.348329839398787,2019-01,0.4932137,0.0,6.5,2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.6703714197443,13.128293151742568]}"
0_89,0.43775,9.627146267634544,1.37,21.5,0.648,889,1.075,29.730000000000018,0.14457381,-0.32353148,3.406012061745966E-5,18.7,0.0,0.21684184794155556,1.4268856718672549E-5,64.8,0.91218954,0.13212596,20.348329839398787,2019-01,0.45941338,0.0,6.5,2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.7152871839503,13.128293151742568]}"
0_90,0.4740810810810811,9.627146267634544,1.35,20.8,0.634,892,1.04,31.235000000000014,0.23842606,-0.2774236,3.717035459550835E-5,18.1,0.0,0.35760145802745624,4.75200506757134E-5,63.4,0.42066285,0.13235927,20.348329839398787,2019-01,0.49845636,0.0,6.5,2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.68384614900611,13.12380157532197]}"
0_91,0.4404571428571429,9.627146267634544,1.36,22.5,0.6409999999999999,894,1.125,30.220000000000027,0.220596,-0.30855286,3.406012061745966E-5,16.8,0.0,0.330861719649575,1.4268856718672549E-5,64.1,0.9925242,0.13212596,20.348329839398787,2019-01,0.49800202,0.0,6.5,2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.71079560752969,13.12380157532197]}"
0_92,0.43088888888888893,9.627146267634544,1.36,22.1,0.645,900,1.1050000000000002,29.480000000000018,0.2688582,-0.37263417,3.406012061745966E-5,17.4,0.0,0.4032410232557178,1.4268856718672549E-5,64.5,0.35286108,0.13212596,20.348329839398787,2019-01,0.48807034,0.0,6.5,2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.7197787603709,13.12380157532197]}"
0_93,0.437025,9.512925207486774,1.37,21.6,0.643,900,1.08,32.00000000000006,0.30360118,-0.36830533,4.113286182175011E-5,17.5,0.0,0.4553489773933377,-1.5119773934633777E-5,64.3,0.8214167,0.12691656,20.841218259257687,2019-01,0.51239926,0.0,6.3,2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.40536841092904,13.119309998901372]}"
0_94,0.444,9.512925207486774,1.37,20.2,0.65,891,1.01,32.06,0.20593104,-0.33995408,4.316855981198298E-5,18.5,0.0,0.30886444231245513,2.7084188011961973E-5,65.0,1.0500785,0.12826449,20.841218259257687,2019-01,0.4763904,0.0,6.3,2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.41435156377025,13.119309998901372]}"
0_95,0.4451,9.561246675060602,1.38,21.3,0.609,867,1.0650000000000002,31.920000000000016,0.2479978,-0.312441,4.536036058732908E-5,18.6,0.0,0.37195133018107535,-1.3958056644690069E-5,60.9,0.8744087,0.12826449,20.666114302604512,2019-01,0.50177604,0.0,6.4,2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.45926732797625,13.119309998901372]}"
0_96,0.4377179487179487,9.561246675060602,1.37,21.7,0.631,858,1.085,31.65500000000003,0.26874638,-0.331525,4.7398191132551866E-5,19.8,0.0,0.40307222065357884,1.0265219464650934E-4,63.1,0.6387572,0.12826449,20.666114302604512,2019-01,0.5054657,0.0,6.4,2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.48621678649982,13.119309998901372]}"
0_97,0.45321052631578945,9.561246675060602,1.36,20.8,0.648,894,1.04,31.170000000000016,0.23419708,-0.31181872,4.9622802554427165E-5,16.7,0.0,0.3512589298352373,1.677800992146222E-4,64.8,0.92931736,0.12902497,20.666114302604512,2019-01,0.49103776,0.0,6.5,2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.517657821444,13.119309998901372]}"
0_98,0.5483529411764706,9.525313375329517,1.37,20.7,0.606,907,1.035,29.185000000000002,0.16970637,-0.22338411,5.078104743021229E-5,21.7,0.0,0.25453370422106353,5.248311143012106E-5,60.6,0.7165678,0.13235927,20.37558170851844,2019-01,0.50266135,0.0,6.5,2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.60299777343533,13.119309998901372]}"
0_99,0.532054054054054,9.627146267634544,1.35,20.8,0.619,911,1.04,31.19500000000005,0.11932466,-0.21239665,4.082071511005061E-5,22.2,0.0,0.1789687350195338,6.090674909779532E-5,61.9,1.2250179,0.13235927,20.348329839398787,2019-01,0.49433652,0.0,6.5,2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.66138826690309,13.119309998901372]}"
0_100,0.4740810810810811,9.627146267634544,1.36,21.3,0.63,892,1.0650000000000002,31.235000000000014,0.17194532,-0.22409359,3.8092802617710345E-5,17.0,0.0,0.2578949647157579,1.7275867256100915E-5,63.0,0.42579213,0.13235927,20.348329839398787,2019-01,0.50234586,0.0,6.6,2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.68384614900611,13.119309998901372]}"
0_101,0.4404571428571429,9.627146267634544,1.35,23.6,0.628,905,1.1800000000000002,30.220000000000027,0.23225309,-0.32801878,3.5054688465811975E-5,17.5,0.0,0.3483327782650156,6.2395930975695E-5,62.8,1.2875236,0.13212596,20.348329839398787,2019-01,0.4842374,0.0,6.5,2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.71079560752969,13.119309998901372]}"
0_102,0.45075,9.561246675060602,1.38,20.6,0.636,869,1.03,32.12500000000006,0.22096758,-0.30969208,4.536036058732908E-5,20.0,0.0,0.33141578957151746,-1.3958056644690069E-5,63.6,1.1542562,0.12826449,20.666114302604512,2019-01,0.48941123,0.0,6.4,2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.45477575155564,13.114818422480774]}"
0_103,0.4460769230769231,9.561246675060602,1.38,22.6,0.5970000000000001,865,1.1300000000000001,32.08000000000004,0.19852287,-0.2979772,4.697448433472965E-5,18.9,0.0,0.2977537496956216,-3.0331967579122704E-5,59.7,0.7350699,0.12826449,20.666114302604512,2019-01,0.4812103,0.0,6.5,2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.4682504808174,13.114818422480774]}"
0_104,0.4448205128205128,9.561246675060602,1.38,20.7,0.645,863,1.035,31.53000000000003,0.2468661,-0.30179346,4.7398191132551866E-5,19.7,0.0,0.3702586911616501,1.0265219464650934E-4,64.5,0.9805956,0.12826449,20.666114302604512,2019-01,0.512695,0.0,6.4,2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.48621678649982,13.114818422480774]}"
0_105,0.449078947368421,9.561246675060602,1.37,20.4,0.6459999999999999,879,1.02,31.555000000000007,0.22773969,-0.2959526,4.8381170968427834E-5,20.5,0.0,0.34157192076370874,1.7451201599624454E-4,64.6,0.9197988,0.12826449,20.666114302604512,2019-01,0.5035209,0.0,6.4,2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.49969151576158,13.114818422480774]}"
0_106,0.4452105263157895,9.561246675060602,1.36,21.7,0.635,887,1.085,31.74000000000001,0.24528565,-0.32115746,4.9764806338537966E-5,18.5,0.0,0.3678887502346965,1.7865902626918327E-4,63.5,0.54271936,0.12902497,20.666114302604512,2019-01,0.50031394,0.0,6.4,2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.5086746686028,13.114818422480774]}"
0_107,0.4485135135135135,9.561246675060602,1.35,20.2,0.639,898,1.01,31.460000000000036,0.21842043,-0.31764752,5.2431811017872793E-5,18.0,0.0,0.32759802443082625,5.689917311753366E-5,63.9,0.9580712,0.12902497,20.666114302604512,2019-01,0.4823556,0.0,6.4,2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.53113255070576,13.114818422480774]}"
0_108,0.4485135135135135,9.561246675060602,1.35,20.8,0.635,905,1.04,31.460000000000036,0.24197678,-0.33146405,5.2431811017872793E-5,18.9,0.0,0.3629137578053047,5.689917311753366E-5,63.5,1.2220924,0.12902497,20.666114302604512,2019-01,0.4831808,0.0,6.4,2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.53562412712637,13.114818422480774]}"
0_109,0.457027027027027,9.561246675060602,1.35,21.0,0.635,917,1.05,31.660000000000025,0.27249295,-0.32914597,5.263649368915413E-5,18.8,0.0,0.4086774588841082,7.664756283489638E-5,63.5,1.1097406,0.12902497,20.666114302604512,2019-01,0.5038822,0.0,6.3,2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.54011570354697,13.114818422480774]}"
0_110,0.5180810810810811,9.525313375329517,1.35,20.8,0.619,909,1.04,30.230000000000018,0.14833744,-0.21194719,5.277662817082478E-5,23.8,0.0,0.22248337565288068,-4.423496808349057E-5,61.9,0.935016,0.12902497,20.37558170851844,2019-01,0.5070275,0.0,6.5,2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.56706516207055,13.114818422480774]}"
0_111,0.5863428571428572,9.525313375329517,1.36,22.0,0.5820000000000001,907,1.1,28.060000000000002,0.15424055,-0.21155798,5.078104743021229E-5,21.9,0.0,0.23133660658110913,5.248311143012106E-5,58.2,1.2125976,0.13235927,20.37558170851844,2019-01,0.4979353,0.0,6.6,2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.60299777343533,13.114818422480774]}"
0_112,0.5802857142857143,9.525313375329517,1.36,20.8,0.599,902,1.04,29.05000000000001,0.26375315,-0.31493732,4.989991295021956E-5,21.4,0.0,0.39558509430297856,1.2458764609010983E-4,59.9,0.7544938,0.13235927,20.37558170851844,2019-01,0.5178991,0.0,6.5,2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.61647250269715,13.114818422480774]}"
0_113,0.4415135135135135,9.627146267634544,1.35,22.0,0.631,911,1.1,30.135000000000048,0.28826934,-0.34882513,3.6824112472772515E-5,19.7,0.0,0.43235265601087125,3.3502688522888205E-5,63.1,1.1233574,0.13212596,20.348329839398787,2019-01,0.51969624,0.0,6.4,2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.70181245468848,13.114818422480774]}"
0_114,0.42469444444444443,9.627146267634544,1.36,23.1,0.618,914,1.155,29.920000000000016,0.23788387,-0.31209227,3.5054688465811975E-5,19.6,0.0,0.3567818265240454,6.2395930975695E-5,61.8,1.537227,0.13212596,20.348329839398787,2019-01,0.49577105,0.0,6.5,2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.7152871839503,13.114818422480774]}"
0_115,0.45792307692307693,9.512925207486774,1.38,19.0,0.649,877,0.9500000000000001,31.765000000000043,0.1994603,-0.30178678,4.392062246517838E-5,18.2,0.0,0.29916009650214953,7.287247680663541E-5,64.9,0.88759595,0.12826449,20.841218259257687,2019-01,0.4864906,0.0,6.4,2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.42782629303201,13.110326846060175]}"
0_116,0.45305128205128203,9.512925207486774,1.38,18.6,0.672,881,0.9300000000000002,31.880000000000052,0.18586135,-0.3089163,4.3610427811375895E-5,18.1,0.0,0.27875739099958113,6.883830623101573E-5,67.2,0.24924861,0.12826449,20.841218259257687,2019-01,0.4751607,0.0,6.5,2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.44130102229383,13.110326846060175]}"
0_117,0.44532432432432434,9.561246675060602,1.36,20.5,0.644,895,1.0250000000000001,31.41500000000002,0.24039887,-0.2965502,5.014525962455766E-5,17.8,0.0,0.36055678991369455,1.0377286294261462E-4,64.4,0.3754579,0.12902497,20.666114302604512,2019-01,0.50858444,0.0,6.4,2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.52664097428521,13.110326846060175]}"
0_118,0.4785675675675676,9.525313375329517,1.36,21.7,0.6070000000000001,919,1.085,31.39500000000004,0.17794974,-0.27327907,5.344450119307663E-5,20.6,0.0,0.26689194364403096,1.1851915680338139E-5,60.7,1.0379418,0.12902497,20.37558170851844,2019-01,0.48948264,0.0,6.3,2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.55359043280879,13.110326846060175]}"
0_119,0.5095555555555555,9.525313375329517,1.36,20.5,0.623,910,1.0250000000000001,31.000000000000057,0.26134038,-0.32528344,5.344450119307663E-5,20.6,0.0,0.39195768798293296,1.1851915680338139E-5,62.3,0.7930017,0.12902497,20.37558170851844,2019-01,0.5120471,0.0,6.4,2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.5580820092294,13.110326846060175]}"
0_120,0.533235294117647,9.627146267634544,1.35,21.9,0.614,911,1.095,30.650000000000034,0.13377672,-0.15393917,4.082071511005061E-5,20.9,0.0,0.20063757530669926,6.090674909779532E-5,61.4,0.35286054,0.13235927,20.348329839398787,2019-01,0.5257488,0.0,6.6,2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.66138826690309,13.110326846060175]}"
0_121,0.4592727272727273,9.512925207486774,1.37,20.7,0.634,889,1.035,30.70500000000004,0.20571573,-0.3118895,4.3319752244360366E-5,18.5,0.0,0.3085425323321402,-8.215492057587357E-6,63.4,1.1214918,0.12691656,20.841218259257687,2019-01,0.4820215,0.0,6.3,2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.40536841092904,13.105835269639577]}"
0_122,0.47242105263157896,9.561246675060602,1.37,20.9,0.648,888,1.045,31.460000000000036,0.24996974,-0.3261705,5.276704117482731E-5,18.2,0.0,0.3749152321772817,1.3671306662515903E-4,64.8,0.6090281,0.12902497,20.666114302604512,2019-01,0.50001866,0.0,6.4,2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.52664097428521,13.105835269639577]}"
0_123,0.4943947368421053,9.561246675060602,1.35,21.2,0.617,915,1.06,31.30000000000001,0.23123454,-0.3077647,5.4830981366637776E-5,18.5,0.0,0.3468119209166923,1.0768541648368735E-4,61.7,1.1454462,0.12902497,20.666114302604512,2019-01,0.49670517,0.0,6.4,2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.54011570354697,13.105835269639577]}"
0_124,0.5433055555555556,9.525313375329517,1.35,21.8,0.612,917,1.09,30.30000000000001,0.13317615,-0.20913088,5.479885957955752E-5,21.7,0.0,0.19974301166019592,3.882427776684184E-5,61.2,1.3922349,0.12902497,20.37558170851844,2019-01,0.5039311,0.0,6.5,2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.56706516207055,13.105835269639577]}"
